,Geography Description,Date,Daily Footfall,Lost Path PfPI,901 Other PfPI,Late Crew PfPI,Late Stock PfPI,902 Other PfPI,On Time Percentage
1821,Reading,2019-11-07,80109.0,174.0,7.0,0.0,90.0,22.0,0.6437054631828979
1822,Reading,2019-11-08,78615.0,418.0,64.0,0.0,190.0,89.0,0.5560916767189384
1823,Reading,2019-11-11,73645.0,175.0,12.0,0.0,157.0,3.0,0.6516990291262136
1824,Reading,2019-11-12,76411.0,104.0,21.0,0.0,129.0,5.0,0.6560975609756098
1825,Reading,2019-11-13,78066.0,197.0,4.0,43.0,137.0,20.0,0.6403823178016727
1826,Reading,2019-11-14,82529.0,276.0,23.0,50.0,98.0,21.0,0.5850931677018634
1827,Reading,2019-11-15,81871.0,142.0,8.0,10.0,224.0,38.0,0.5465686274509803
1828,Reading,2019-11-18,74635.0,108.0,61.0,0.0,132.0,12.0,0.6630824372759857
1829,Reading,2019-11-19,78982.0,204.0,97.0,10.0,84.0,94.0,0.6193390452876377
1830,Reading,2019-11-20,79234.0,147.0,16.0,0.0,114.0,7.0,0.6362559241706162
1831,Reading,2019-11-21,81200.0,147.0,34.0,3.0,163.0,60.0,0.6200241254523522
1832,Reading,2019-11-22,82026.0,188.0,12.0,53.0,76.0,40.0,0.6607565011820331
1833,Reading,2019-11-25,75535.0,257.0,74.0,3.0,182.0,66.0,0.5783132530120482
1834,Reading,2019-11-26,79926.0,288.0,31.0,45.0,210.0,77.0,0.5018007202881153
1835,Reading,2019-11-27,79644.0,229.0,9.0,21.0,180.0,33.0,0.548854041013269
1836,Reading,2019-11-28,84112.0,160.0,19.0,2.0,163.0,50.0,0.5949519230769231
1837,Reading,2019-11-29,89337.0,165.0,59.0,0.0,51.0,60.0,0.6024539877300613
1838,Reading,2019-12-02,74216.0,192.0,37.0,7.0,118.0,7.0,0.5989304812834224
1839,Reading,2019-12-03,78780.0,251.0,3.0,0.0,108.0,31.0,0.5924528301886792
1840,Reading,2019-12-04,80419.0,130.0,34.0,0.0,72.0,26.0,0.5841584158415841
1841,Reading,2019-12-05,84377.0,237.0,67.0,32.0,147.0,59.0,0.5833333333333334
1842,Reading,2019-12-06,81256.0,133.0,44.0,0.0,86.0,55.0,0.6325524044389642
1843,Reading,2019-12-09,78134.0,113.0,51.0,5.0,107.0,27.0,0.6002570694087404
1844,Reading,2019-12-10,82901.0,312.0,50.0,25.0,323.0,139.0,0.5079365079365079
1845,Reading,2019-12-11,82902.0,80.0,13.0,0.0,70.0,24.0,0.7539975399753998
1846,Reading,2019-12-12,95995.0,441.0,92.0,10.0,294.0,201.0,0.4907539118065434
1847,Reading,2019-12-13,86969.0,151.0,27.0,50.0,41.0,30.0,0.5979643765903307
1848,Reading,2019-12-16,77603.0,270.0,128.0,8.0,62.0,67.0,0.4836829836829837
1849,Reading,2019-12-17,77261.0,178.0,11.0,0.0,15.0,41.0,0.5725359911406424
1850,Reading,2019-12-18,81280.0,347.0,24.0,3.0,89.0,119.0,0.4612756264236902
1851,Reading,2019-12-19,79137.0,390.0,28.0,8.0,73.0,70.0,0.502262443438914
1852,Reading,2019-12-20,73473.0,305.0,59.0,20.0,104.0,77.0,0.49696233292831105
1853,Reading,2019-12-23,66508.0,260.0,5.0,4.0,14.0,41.0,0.5396825396825397
1854,Reading,2019-12-24,48066.0,56.0,11.0,35.0,24.0,38.0,0.7668918918918919
1855,Reading,2019-12-27,64809.0,61.0,10.0,58.0,137.0,3.0,0.6188811188811189
1856,Reading,2019-12-30,51055.0,98.0,30.0,14.0,8.0,21.0,0.6804281345565749
1857,Reading,2019-12-31,44961.0,28.0,6.0,0.0,37.0,30.0,0.7643593519882179
1858,Reading,2020-01-02,56218.0,353.0,37.0,0.0,294.0,70.0,0.5469798657718121
1859,Reading,2020-01-03,57688.0,81.0,7.0,0.0,51.0,24.0,0.6663066954643628
1860,Reading,2020-01-06,65955.0,158.0,17.0,6.0,47.0,34.0,0.6326963906581741
1861,Reading,2020-01-07,68993.0,193.0,40.0,4.0,41.0,34.0,0.6086956521739131
1862,Reading,2020-01-08,68970.0,242.0,51.0,37.0,53.0,45.0,0.6170442286947141
1863,Reading,2020-01-09,70150.0,116.0,8.0,16.0,30.0,21.0,0.6565126050420168
1864,Reading,2020-01-10,68481.0,138.0,26.0,0.0,39.0,31.0,0.64
1865,Reading,2020-01-13,69810.0,211.0,13.0,3.0,27.0,53.0,0.5356371490280778
1866,Reading,2020-01-14,71707.0,118.0,33.0,5.0,26.0,26.0,0.5712765957446808
1867,Reading,2020-01-15,73804.0,276.0,60.0,7.0,45.0,68.0,0.5045871559633027
1868,Reading,2020-01-16,75486.0,286.0,111.0,7.0,62.0,68.0,0.550755939524838
1869,Reading,2020-01-17,71323.0,214.0,28.0,5.0,36.0,53.0,0.6214209968186638
1870,Reading,2020-01-20,72093.0,219.0,7.0,0.0,82.0,9.0,0.5689839572192513
1871,Reading,2020-01-21,73621.0,214.0,0.0,0.0,68.0,24.0,0.5827027027027027
1872,Reading,2020-01-22,73767.0,247.0,3.0,7.0,55.0,44.0,0.5743099787685775
1873,Reading,2020-01-23,75364.0,158.0,17.0,11.0,46.0,10.0,0.6496815286624203
1874,Reading,2020-01-24,74544.0,195.0,14.0,17.0,42.0,9.0,0.6473072861668426
1875,Reading,2020-01-27,70401.0,135.0,11.0,0.0,60.0,47.0,0.6085561497326203
1876,Reading,2020-01-28,75298.0,176.0,65.0,0.0,36.0,40.0,0.6084656084656085
1877,Reading,2020-01-29,76716.0,147.0,17.0,39.0,15.0,20.0,0.6808059384941676
1878,Reading,2020-01-30,76929.0,148.0,34.0,49.0,123.0,29.0,0.5788888888888889
1879,Reading,2020-01-31,76338.0,171.0,60.0,0.0,84.0,56.0,0.6232948583420777
1880,Reading,2020-02-03,70276.0,128.0,26.0,27.0,7.0,37.0,0.6409431939978564
1881,Reading,2020-02-04,73259.0,197.0,8.0,0.0,69.0,84.0,0.642781875658588
1882,Reading,2020-02-05,75128.0,185.0,17.0,27.0,37.0,29.0,0.6429330499468651
1883,Reading,2020-02-06,75120.0,157.0,19.0,0.0,29.0,19.0,0.6378947368421053
1884,Reading,2020-02-07,74662.0,209.0,59.0,0.0,22.0,46.0,0.6027689030883919
1885,Reading,2020-02-10,74073.0,531.0,55.0,23.0,100.0,161.0,0.41410256410256413
1886,Reading,2020-02-11,74880.0,195.0,41.0,0.0,15.0,30.0,0.6392333709131905
1887,Reading,2020-02-12,76224.0,122.0,18.0,0.0,20.0,32.0,0.6776595744680851
1888,Reading,2020-02-13,75053.0,124.0,27.0,0.0,49.0,28.0,0.6729957805907173
1889,Reading,2020-02-14,75093.0,130.0,29.0,0.0,13.0,40.0,0.672650475184794
1890,Reading,2020-02-17,75622.0,1036.0,33.0,0.0,150.0,86.0,0.3956422018348624
1891,Reading,2020-02-18,82350.0,420.0,677.0,11.0,46.0,11.0,0.38550057537399307
1892,Reading,2020-02-19,79922.0,905.0,171.0,31.0,137.0,36.0,0.3873563218390805
1893,Reading,2020-02-20,78127.0,241.0,62.0,7.0,53.0,44.0,0.5619565217391305
1894,Reading,2020-02-21,77333.0,192.0,92.0,0.0,13.0,85.0,0.5669205658324266
1895,Reading,2020-02-24,71737.0,297.0,32.0,17.0,17.0,23.0,0.5496264674493063
1896,Reading,2020-02-25,76226.0,221.0,30.0,7.0,43.0,30.0,0.5989130434782609
1897,Reading,2020-02-26,76993.0,165.0,17.0,0.0,33.0,34.0,0.6404736275565124
1898,Reading,2020-02-27,76347.0,214.0,13.0,0.0,69.0,21.0,0.5819935691318328
1899,Reading,2020-02-28,80129.0,318.0,21.0,52.0,147.0,25.0,0.5330296127562643
1900,Reading,2020-03-02,71185.0,200.0,18.0,10.0,62.0,19.0,0.5745375408052231
1901,Reading,2020-03-03,75789.0,273.0,27.0,0.0,98.0,35.0,0.6141649048625792
1902,Reading,2020-03-04,70857.0,174.0,32.0,0.0,7.0,26.0,0.6141649048625792
1903,Reading,2020-03-05,71570.0,129.0,17.0,0.0,13.0,23.0,0.6197033898305084
1904,Reading,2020-03-06,72735.0,105.0,18.0,0.0,34.0,8.0,0.6398305084745762
1905,Reading,2020-03-09,67897.0,211.0,0.0,0.0,105.0,14.0,0.6
1906,Reading,2020-03-10,68557.0,406.0,10.0,0.0,57.0,36.0,0.5610810810810811
1907,Reading,2020-03-11,68176.0,237.0,19.0,0.0,28.0,83.0,0.6582417582417582
1908,Reading,2020-03-12,63303.0,154.0,16.0,4.0,19.0,20.0,0.6525974025974026
1909,Reading,2020-03-13,60631.0,256.0,9.0,5.0,17.0,36.0,0.6115342763873776
1910,Reading,2020-03-16,48164.0,150.0,13.0,0.0,33.0,29.0,0.70801317233809
1911,Reading,2020-03-17,34789.0,110.0,18.0,0.0,24.0,17.0,0.7128603104212861
1912,Reading,2020-03-18,27739.0,89.0,4.0,0.0,20.0,8.0,0.766050054406964
1913,Reading,2020-03-19,24924.0,181.0,64.0,4.0,28.0,35.0,0.6567328918322296
1914,Reading,2020-03-20,22548.0,102.0,8.0,0.0,27.0,20.0,0.7638580931263859
1915,Reading,2020-03-23,14375.0,9.0,0.0,0.0,5.0,16.0,0.7347368421052631
1916,Reading,2020-03-24,9672.0,56.0,9.0,0.0,31.0,0.0,0.7693965517241379
1917,Reading,2020-03-25,7537.0,10.0,0.0,0.0,17.0,0.0,0.7127882599580713
1918,Reading,2020-03-26,6723.0,70.0,0.0,0.0,13.0,4.0,0.7125
1919,Reading,2020-03-27,6443.0,25.0,0.0,0.0,0.0,0.0,0.7326315789473684
1920,Reading,2020-03-30,5550.0,0.0,0.0,0.0,8.0,0.0,0.7571743929359823
1921,Reading,2020-03-31,5764.0,7.0,3.0,0.0,5.0,6.0,0.7836644591611479
1922,Reading,2020-04-01,5112.0,10.0,0.0,0.0,0.0,7.0,0.8035320088300221
1923,Reading,2020-04-02,4874.0,9.0,0.0,0.0,0.0,8.0,0.8175824175824176
1924,Reading,2020-04-03,5024.0,8.0,0.0,0.0,0.0,0.0,0.847682119205298
1925,Reading,2020-04-06,4990.0,36.0,4.0,0.0,0.0,6.0,0.7405764966740577
1926,Reading,2020-04-07,4849.0,29.0,0.0,0.0,11.0,7.0,0.6969026548672567
1927,Reading,2020-04-08,4786.0,45.0,23.0,0.0,21.0,0.0,0.7522123893805309
1928,Reading,2020-04-09,4952.0,43.0,3.0,0.0,19.0,3.0,0.6984478935698448
1929,Reading,2020-04-14,4787.0,3.0,2.0,0.0,8.0,0.0,0.8678414096916299
1930,Reading,2020-04-15,4617.0,6.0,9.0,0.0,5.0,0.0,0.8938053097345132
1931,Reading,2020-04-16,4582.0,6.0,3.0,0.0,0.0,0.0,0.8728070175438597
1932,Reading,2020-04-17,4649.0,0.0,0.0,0.0,0.0,3.0,0.8662280701754386
1933,Reading,2020-04-20,4864.0,21.0,0.0,0.0,0.0,4.0,0.8977777777777778
1934,Reading,2020-04-21,4533.0,12.0,0.0,0.0,8.0,0.0,0.8565121412803532
1935,Reading,2020-04-22,4606.0,3.0,0.0,4.0,0.0,0.0,0.8788546255506607
1936,Reading,2020-04-23,4754.0,24.0,0.0,0.0,0.0,23.0,0.8333333333333334
1937,Reading,2020-04-24,4672.0,8.0,0.0,0.0,13.0,6.0,0.8813186813186813
1938,Reading,2020-04-27,4870.0,0.0,3.0,0.0,0.0,4.0,0.9094922737306843
1939,Reading,2020-04-28,4645.0,14.0,0.0,0.0,7.0,0.0,0.8407079646017699
1940,Reading,2020-04-30,4811.0,0.0,0.0,0.0,3.0,3.0,0.8898678414096917
1941,Reading,2020-05-01,5050.0,3.0,5.0,0.0,0.0,0.0,0.9162995594713657
1942,Reading,2020-05-04,4954.0,0.0,0.0,0.0,13.0,11.0,0.8957871396895787
1943,Reading,2020-05-05,4879.0,11.0,14.0,0.0,7.0,0.0,0.9050772626931567
1944,Reading,2020-05-06,4927.0,5.0,0.0,0.0,0.0,0.0,0.8837719298245614
1945,Reading,2020-05-07,4923.0,4.0,0.0,0.0,3.0,4.0,0.9140969162995595
1946,Reading,2020-05-11,5274.0,23.0,4.0,0.0,9.0,10.0,0.8632286995515696
1947,Reading,2020-05-12,5170.0,6.0,0.0,0.0,0.0,0.0,0.8964757709251101
1948,Reading,2020-05-13,5492.0,8.0,6.0,0.0,8.0,13.0,0.8634361233480177
1949,Reading,2020-05-14,5269.0,3.0,0.0,0.0,19.0,0.0,0.8805309734513275
1950,Reading,2020-05-15,5636.0,0.0,0.0,0.0,4.0,7.0,0.9090909090909091
1951,Reading,2020-05-18,6519.0,41.0,26.0,0.0,8.0,7.0,0.8457627118644068
1952,Reading,2020-05-19,6399.0,37.0,23.0,0.0,17.0,4.0,0.8434343434343434
1953,Reading,2020-05-20,6775.0,39.0,14.0,0.0,18.0,8.0,0.7735849056603774
1954,Reading,2020-05-21,6689.0,22.0,3.0,0.0,13.0,3.0,0.8722689075630252
1955,Reading,2020-05-22,7109.0,48.0,3.0,0.0,0.0,0.0,0.88107202680067
1956,Reading,2020-05-26,7074.0,145.0,3.0,0.0,19.0,6.0,0.7983050847457627
1957,Reading,2020-05-27,7125.0,22.0,13.0,0.0,12.0,23.0,0.8140703517587939
1958,Reading,2020-05-28,7386.0,20.0,6.0,0.0,0.0,16.0,0.8631756756756757
1959,Reading,2020-05-29,7948.0,33.0,0.0,0.0,29.0,8.0,0.8879598662207357
1960,Reading,2020-06-01,6030.0,25.0,0.0,0.0,0.0,0.0,0.8580968280467446
1961,Reading,2020-06-02,8603.0,29.0,0.0,0.0,48.0,0.0,0.8302828618968386
1962,Reading,2020-06-03,7932.0,23.0,12.0,0.0,32.0,0.0,0.8697829716193656
1963,Reading,2020-06-04,8294.0,13.0,57.0,0.0,16.0,7.0,0.8595317725752508
1964,Reading,2020-06-05,9369.0,20.0,22.0,0.0,9.0,11.0,0.9071310116086235
1965,Reading,2020-06-08,8648.0,8.0,0.0,7.0,0.0,6.0,0.9057851239669421
1966,Reading,2020-06-09,8827.0,21.0,3.0,0.0,5.0,3.0,0.9029605263157895
1967,Reading,2020-06-10,8831.0,81.0,24.0,0.0,44.0,20.0,0.8536184210526315
1968,Reading,2020-06-11,8680.0,22.0,7.0,0.0,14.0,7.0,0.8916256157635468
1969,Reading,2020-06-12,9608.0,14.0,4.0,0.0,0.0,7.0,0.9003322259136213
1970,Reading,2020-06-15,11108.0,0.0,0.0,0.0,0.0,4.0,0.8890701468189234
1971,Reading,2020-06-16,10031.0,3.0,7.0,0.0,0.0,0.0,0.898360655737705
1972,Reading,2020-06-17,10091.0,23.0,26.0,0.0,0.0,14.0,0.8543371522094927
1973,Reading,2020-06-18,10595.0,39.0,4.0,21.0,54.0,15.0,0.7464539007092199
1974,Reading,2020-06-19,11917.0,30.0,4.0,0.0,15.0,3.0,0.7842105263157895
1975,Reading,2020-06-22,11661.0,43.0,6.0,0.0,0.0,14.0,0.8741830065359477
1976,Reading,2020-06-23,11839.0,15.0,38.0,28.0,5.0,0.0,0.8052805280528053
1977,Reading,2020-06-24,12386.0,12.0,21.0,0.0,48.0,19.0,0.7838283828382838
1978,Reading,2020-06-25,12607.0,60.0,18.0,0.0,19.0,22.0,0.7637271214642263
1979,Reading,2020-06-26,13970.0,2.0,7.0,0.0,0.0,13.0,0.8869143780290791
1980,Reading,2020-06-29,13190.0,39.0,6.0,0.0,48.0,18.0,0.7887788778877888
1981,Reading,2020-06-30,12996.0,34.0,0.0,0.0,0.0,8.0,0.8778501628664495
1982,Reading,2020-07-01,12648.0,24.0,10.0,0.0,9.0,17.0,0.8536585365853658
1983,Reading,2020-07-02,13134.0,7.0,10.0,0.0,4.0,3.0,0.8829268292682927
1984,Reading,2020-07-03,14815.0,43.0,12.0,0.0,30.0,23.0,0.8477905073649754
1985,Reading,2020-07-06,14961.0,15.0,5.0,0.0,22.0,3.0,0.908675799086758
1986,Reading,2020-07-07,15143.0,37.0,9.0,0.0,39.0,8.0,0.8588588588588588
1987,Reading,2020-07-08,14379.0,19.0,0.0,0.0,0.0,3.0,0.8780120481927711
1988,Reading,2020-07-09,15051.0,8.0,10.0,0.0,3.0,5.0,0.8950524737631185
1989,Reading,2020-07-10,18542.0,0.0,0.0,0.0,0.0,0.0,0.9103139013452914
1990,Reading,2020-07-13,16499.0,7.0,10.0,0.0,6.0,22.0,0.8668683812405447
1991,Reading,2020-07-14,15699.0,32.0,3.0,0.0,7.0,10.0,0.858433734939759
1992,Reading,2020-07-15,15942.0,4.0,0.0,0.0,0.0,9.0,0.8995502248875562
1993,Reading,2020-07-16,16706.0,48.0,3.0,0.0,4.0,4.0,0.8766917293233083
1994,Reading,2020-07-17,18934.0,42.0,0.0,0.0,8.0,6.0,0.8268072289156626
1995,Reading,2020-07-20,17309.0,36.0,4.0,9.0,11.0,10.0,0.8920539730134932
1996,Reading,2020-07-21,17511.0,4.0,0.0,0.0,4.0,0.0,0.8893871449925261
1997,Reading,2020-07-22,17435.0,28.0,0.0,0.0,0.0,15.0,0.8947368421052632
1998,Reading,2020-07-23,18123.0,7.0,0.0,0.0,0.0,0.0,0.8759342301943199
1999,Reading,2020-07-24,20894.0,26.0,12.0,0.0,5.0,0.0,0.8407350689127105
2000,Reading,2020-07-27,17126.0,16.0,3.0,0.0,0.0,15.0,0.833578792341679
2001,Reading,2020-07-28,18499.0,50.0,0.0,0.0,29.0,17.0,0.8451327433628318
2002,Reading,2020-07-29,19533.0,14.0,14.0,0.0,46.0,16.0,0.8032544378698225
2003,Reading,2020-07-30,19635.0,43.0,0.0,0.0,5.0,13.0,0.8176470588235294
2004,Reading,2020-07-31,22290.0,27.0,188.0,17.0,37.0,13.0,0.7256371814092953
2005,Reading,2020-08-03,20560.0,19.0,21.0,0.0,22.0,6.0,0.8227474150664698
2006,Reading,2020-08-04,20547.0,62.0,24.0,0.0,28.0,26.0,0.8086053412462908
2007,Reading,2020-08-05,21019.0,45.0,0.0,0.0,27.0,18.0,0.7603550295857988
2008,Reading,2020-08-06,20375.0,36.0,3.0,5.0,3.0,4.0,0.8291605301914581
2009,Reading,2020-08-07,23568.0,76.0,9.0,0.0,10.0,18.0,0.7302325581395349
2010,Reading,2020-08-10,21404.0,49.0,27.0,7.0,70.0,18.0,0.7708333333333334
2011,Reading,2020-08-11,20846.0,31.0,6.0,0.0,0.0,99.0,0.7474150664697193
2012,Reading,2020-08-12,20941.0,148.0,36.0,7.0,51.0,27.0,0.6503067484662577
2013,Reading,2020-08-13,19972.0,40.0,15.0,0.0,7.0,9.0,0.7709251101321586
2014,Reading,2020-08-14,21914.0,35.0,18.0,0.0,5.0,8.0,0.7844574780058651
2015,Reading,2020-08-17,21796.0,15.0,0.0,4.0,22.0,3.0,0.8257016248153619
2016,Reading,2020-08-18,21993.0,19.0,0.0,0.0,0.0,25.0,0.8409425625920471
2017,Reading,2020-08-19,21152.0,37.0,13.0,0.0,11.0,13.0,0.8093841642228738
2018,Reading,2020-08-20,22703.0,32.0,3.0,0.0,42.0,6.0,0.84
2019,Reading,2020-08-21,24162.0,14.0,0.0,0.0,5.0,10.0,0.8216374269005848
2020,Reading,2020-08-24,23780.0,9.0,3.0,0.0,0.0,3.0,0.8544117647058823
2021,Reading,2020-08-25,21734.0,38.0,0.0,0.0,0.0,28.0,0.76
2022,Reading,2020-08-26,25407.0,68.0,4.0,0.0,26.0,13.0,0.7686676427525623
2023,Reading,2020-08-27,22976.0,46.0,4.0,0.0,17.0,39.0,0.7776141384388807
2024,Reading,2020-08-28,27299.0,58.0,9.0,0.0,21.0,4.0,0.803834808259587
2025,Reading,2020-09-01,23991.0,23.0,3.0,0.0,0.0,0.0,0.8598540145985402
2026,Reading,2020-09-02,23569.0,26.0,0.0,0.0,3.0,11.0,0.8122270742358079
2027,Reading,2020-09-03,24026.0,42.0,8.0,0.0,0.0,12.0,0.8108504398826979
2028,Reading,2020-09-04,25705.0,42.0,5.0,0.0,14.0,29.0,0.7892441860465116
2029,Reading,2020-09-07,24250.0,26.0,11.0,0.0,7.0,3.0,0.8104956268221575
2030,Reading,2020-09-08,24268.0,51.0,3.0,14.0,12.0,7.0,0.7750362844702468
2031,Reading,2020-09-09,23877.0,26.0,11.0,0.0,6.0,6.0,0.8316400580551524
2032,Reading,2020-09-10,24637.0,42.0,21.0,0.0,0.0,14.0,0.7834302325581395
2033,Reading,2020-09-11,27799.0,8.0,3.0,0.0,2.0,3.0,0.8519593613933236
2034,Reading,2020-09-14,24686.0,31.0,6.0,0.0,12.0,37.0,0.7558139534883721
2035,Reading,2020-09-15,24398.0,64.0,7.0,0.0,21.0,7.0,0.7800776196636481
2036,Reading,2020-09-16,24934.0,152.0,13.0,0.0,24.0,15.0,0.7388535031847133
2037,Reading,2020-09-17,26174.0,57.0,91.0,31.0,20.0,64.0,0.8018252933507171
2038,Reading,2020-09-18,29177.0,64.0,4.0,6.0,8.0,17.0,0.800761421319797
2039,Reading,2020-09-21,26457.0,126.0,24.0,0.0,34.0,26.0,0.7982120051085568
2040,Reading,2020-09-22,25992.0,104.0,16.0,0.0,22.0,40.0,0.8174904942965779
2041,Reading,2020-09-23,24349.0,82.0,28.0,0.0,54.0,52.0,0.7908745247148289
2042,Reading,2020-09-24,25772.0,122.0,6.0,0.0,64.0,6.0,0.7655259822560203
2043,Reading,2020-09-25,30545.0,90.0,20.0,0.0,12.0,16.0,0.7769328263624842
2044,Reading,2020-09-28,24836.0,126.0,18.0,10.0,30.0,0.0,0.8267008985879333
2045,Reading,2020-09-29,24450.0,296.0,22.0,10.0,124.0,112.0,0.7309711286089239
2046,Reading,2020-09-30,24611.0,50.0,8.0,0.0,54.0,22.0,0.7859872611464969
2047,Reading,2020-10-01,26137.0,124.0,66.0,0.0,54.0,48.0,0.7869062901155327
2048,Reading,2020-10-02,28335.0,182.0,12.0,0.0,30.0,20.0,0.7807692307692308
2049,Reading,2020-10-05,25241.0,88.0,14.0,30.0,44.0,26.0,0.8109137055837563
2050,Reading,2020-10-06,24762.0,126.0,0.0,0.0,26.0,18.0,0.7835443037974683
2051,Reading,2020-10-07,25277.0,86.0,0.0,0.0,6.0,0.0,0.8146279949558638
2052,Reading,2020-10-08,25213.0,76.0,0.0,0.0,16.0,0.0,0.7734177215189874
2053,Reading,2020-10-09,29693.0,46.0,18.0,0.0,20.0,12.0,0.7944162436548223
2054,Reading,2020-10-12,24308.0,60.0,12.0,0.0,34.0,6.0,0.7690355329949239
2055,Reading,2020-10-13,25358.0,110.0,22.0,0.0,30.0,16.0,0.780891719745223
2056,Reading,2020-10-14,25274.0,130.0,18.0,0.0,44.0,30.0,0.7941550190597204
2057,Reading,2020-10-15,26401.0,80.0,24.0,0.0,8.0,8.0,0.7876106194690266
2058,Reading,2020-10-16,30152.0,74.0,14.0,0.0,62.0,26.0,0.7903430749682337
